dw_cid,opp_team_id,emp_id,opp_type,opp_status,opp_timestamp,revenue
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-05-01T17:54:46.802Z,0.00
16002,00E31000000etv9EAA,00E31000000etv9EAA:005310000085NpPAAU,New Business,Lost,2018-11-27T14:48:36.000Z,0.00
16002,00E31000000etvOEAQ,00E31000000etvOEAQ:00531000007g2euAAA,New Business,Lost,2018-09-07T18:46:42.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2020-10-14T17:51:41.809Z,0.00
16002,00E31000000eu7UEAQ,00E31000000eu7UEAQ:005i0000001ewDeAAI,New Business,Lost,2018-06-07T20:28:47.000Z,0.00
16002,00E31000000etvOEAQ,00E31000000etvOEAQ:00531000007g2euAAA,New Business,Lost,2018-09-07T18:54:41.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2018-02-06T18:10:26.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Won,2018-08-14T18:35:39.000Z,90000.00
16002,00E31000000etv9EAA,00E31000000etv9EAA:005310000085NpPAAU,New Business,Lost,2018-02-08T14:19:13.000Z,0.00
16002,00E31000000etv9EAA,00E31000000etv9EAA:005310000085NpPAAU,New Business,Lost,2018-11-27T14:48:52.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2020-10-14T17:50:26.780Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-05-01T17:59:21.135Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2020-10-14T17:49:26.766Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-05T18:25:26.908Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-21T22:23:41.760Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Won,2018-03-23T19:58:36.000Z,45000.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-05-01T16:52:46.776Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-05-01T16:54:01.870Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-03-01T16:52:41.766Z,0.00
16002,00E31000000etvOEAQ,00E31000000etvOEAQ:00531000007g2euAAA,New Business,Lost,2018-09-07T18:37:55.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-05T18:28:11.777Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-10-08T15:55:01.892Z,0.00
16002,00E0Z0000018oF3UAI,00E0Z0000018oF3UAI:0050Z00000957jGQAQ,Others,Won,2018-03-22T18:38:01.000Z,0.00
16002,00E31000000etvOEAQ,00E31000000etvOEAQ:00531000007g2euAAA,New Business,Lost,2018-09-07T18:52:55.000Z,0.00
16002,00E0Z0000018oF3UAI,00E0Z0000018oF3UAI:0050Z00000957jFQAQ,Others,Lost,2018-03-12T03:52:14.000Z,0.00
16002,00E0Z0000018oF3UAI,00E0Z0000018oF3UAI:0050Z00000957jFQAQ,Existing Business,Lost,2018-03-12T03:50:27.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2020-03-13T16:54:36.893Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2020-03-13T16:22:36.773Z,0.00
16002,00E31000000eu7UEAQ,00E31000000eu7UEAQ:00531000006ypYTAAY,New Business,Lost,2018-04-19T19:13:21.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-02-05T18:29:41.087Z,0.00
16002,00E31000000eu7UEAQ,00E31000000eu7UEAQ:00531000006ypYTAAY,New Business,Lost,2019-02-07T21:38:36.901Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2018-10-25T13:08:06.000Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Lost,2019-10-01T17:58:36.958Z,0.00
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i00000015eUyAAI,New Business,Won,2018-05-15T15:23:06.000Z,0.10
16002,00E31000000eu7PEAQ,00E31000000eu7PEAQ:005i0000003GwdmAAC,New Business,Won,2019-01-24T20:08:11.910Z,20000.00
